,1p_GDC_hg19,1q_GDC_hg19,19p_GDC_hg19,19q_GDC_hg19,1p_GDC_hg38,1q_GDC_hg38,19p_GDC_hg38,19q_GDC_hg38,1p_UCSC_hg19,1q_UCSC_hg19,19p_UCSC_hg19,19q_UCSC_hg19
TCGA-HT-8106,-0.0023790642347343376,-0.41242450388265744,0.0,-0.0019474196689386564,-0.007670850767085077,-0.43557312252964425,-0.6409537166900421,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-HT-8108,-0.0007930214115781126,-0.001725625539257981,0.0,-0.0019474196689386564,0.0,-0.003952569169960474,0.0,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-HT-8109,-0.9968279143536876,-0.10181190681622088,-0.002932551319648094,-1.0,-0.99581589958159,-0.1233201581027668,-0.002805049088359046,-1.0,-0.99768875192604,-0.11502938706968933,-0.002967359050445104,-0.9989270386266095
TCGA-HT-8110,-0.0055511498810467885,-0.0025884383088869713,0.0,-0.004868549172346641,-0.003486750348675035,-0.0015810276679841897,0.0,-0.011571841851494697,-0.0030816640986132513,0.0,0.0,0.0
TCGA-HT-8111,0.0,-0.004314063848144953,-1.0,-1.0,-0.002789400278940028,-0.0047430830039525695,0.0,-0.6297010607521697,0.0,0.0,-1.0,-0.9989270386266095
TCGA-HT-8114,0.0,-0.0025884383088869713,0.0,-0.0019474196689386564,-0.002789400278940028,-0.0023715415019762848,0.0,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-HT-8563,0.0,-0.004314063848144953,0.0,-0.866601752677702,0.0,-0.003952569169960474,0.0,-0.8505303760848602,0.0,0.0,0.0,-0.8487124463519313
TCGA-HT-8564,-0.00951625693893735,-0.003451251078515962,-1.0,-1.0,-0.017433751743375175,-0.003952569169960474,-0.9915848527349228,-1.0,0.0,-0.0008396305625524769,-1.0,-1.0
TCGA-HT-A4DS,-0.0023790642347343376,-0.0025884383088869713,0.0,-0.011684518013631937,-0.0020920502092050207,-0.0023715415019762848,0.0,-0.01253616200578592,-0.0015408320493066256,0.0,0.0,-0.001072961373390558
TCGA-HT-A4DV,-0.9904837430610627,-0.01984469370146678,0.0,-1.0,-0.9853556485355649,0.0,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HT-A5R5,0.0,-0.0008628127696289905,0.0,-0.007789678675754625,-0.05718270571827057,-0.0023715415019762848,0.0,-0.027965284474445518,0.0,0.0,0.0,0.0
TCGA-HT-A5R7,-0.013481363996827915,-0.006902502157031924,0.0,-0.7059396299902629,-0.020223152022315203,-0.006324110671936759,0.0,-0.6345226615236258,0.0,0.0,0.0,-0.9817596566523605
TCGA-HT-A5R9,-0.992862807295797,-0.06902502157031924,0.0,-1.0,-0.9937238493723849,-0.003952569169960474,-0.030855539971949508,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HT-A5RA,-0.15543219666931007,-0.07592752372735116,0.0,-0.13242453748782862,-0.23430962343096234,-0.2624505928853755,0.0,-0.08196721311475409,-0.06317411402157165,-0.07388748950461797,0.0,-0.028969957081545063
TCGA-HT-A5RB,-0.010309278350515464,-0.0008628127696289905,0.0,-0.005842259006815969,-0.0801952580195258,-0.02450592885375494,0.0,-0.0028929604628736743,0.0,0.0,0.0,-0.001072961373390558
TCGA-HT-A5RC,-0.0015860428231562252,-0.012942191544434857,-0.03812316715542522,0.0,-0.0020920502092050207,-0.019762845849802372,-0.0364656381486676,0.0,0.0,-0.0008396305625524769,0.0,0.0
TCGA-HT-A614,-0.00951625693893735,-0.0008628127696289905,0.0,-0.0038948393378773127,-0.003486750348675035,-0.0015810276679841897,0.0,-0.003857280617164899,0.0,0.0,0.0,0.0
TCGA-HT-A615,-0.9992069785884219,-0.01639344262295082,0.0,-0.9980525803310614,-0.9965132496513249,-0.0047430830039525695,-0.012622720897615708,-0.9980713596914176,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-HT-A616,-0.010309278350515464,-0.001725625539257981,0.0,-0.0009737098344693282,0.0,-0.0015810276679841897,0.0,-0.0009643201542912247,0.0,0.0,0.0,0.0
TCGA-HT-A617,-0.1887390959555908,-0.0025884383088869713,0.0,-0.010710808179162609,-0.18131101813110181,-0.0023715415019762848,0.0,-0.010607521697203472,-0.1941448382126348,0.0,0.0,-0.001072961373390558
TCGA-HT-A618,-0.007137192704203013,-0.005176876617773943,-0.8269794721407625,-0.9980525803310614,-0.006276150627615063,-0.0047430830039525695,-0.6016830294530154,-0.9797492767598843,0.0,0.0,-0.20178041543026706,-0.9849785407725322
TCGA-HT-A619,-0.9896907216494846,-0.4098360655737705,-0.001466275659824047,-1.0,-0.9832635983263598,-0.40632411067193674,-0.001402524544179523,-1.0,-0.99768875192604,-0.4080604534005038,-0.002967359050445104,-1.0
TCGA-HT-A61B,-0.0031720856463124504,-0.001725625539257981,-0.03812316715542522,-1.0,-0.000697350069735007,-0.008695652173913044,-0.05049088359046283,-0.9990356798457087,0.0,0.0,-0.040059347181008904,-0.9989270386266095
TCGA-HT-A61C,-0.9325931800158604,-0.0181190681622088,0.0,-0.0019474196689386564,-0.9428172942817294,-0.0023715415019762848,0.0,-0.0019286403085824494,-0.8420647149460708,0.0,0.0,0.0
TCGA-HT-A74H,-0.04440919904837431,-0.008628127696289905,0.0,-0.007789678675754625,-0.04741980474198047,-0.008695652173913044,0.0,-0.010607521697203472,-0.03543913713405239,-0.0008396305625524769,0.0,0.0
TCGA-HT-A74J,-0.0007930214115781126,-0.0008628127696289905,0.0,-0.29308666017526774,0.0,-0.0007905138339920949,0.0,-0.3085824493731919,0.0,0.0,0.0,0.0
TCGA-HT-A74K,-0.9881046788263284,-0.001725625539257981,-0.002932551319648094,-1.0,-0.9839609483960948,-0.0015810276679841897,-0.002805049088359046,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-HT-A74L,-0.9888977002379065,0.0,0.0,-1.0,-0.9853556485355649,-0.0007905138339920949,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HT-A74O,-0.011102299762093577,-0.5004314063848145,0.0,-0.4070107108081792,-0.011157601115760111,-0.6885375494071146,0.0,-0.381870781099325,0.0,0.0,0.0,-0.37875536480686695
TCGA-HW-7486,-0.992862807295797,-0.0025884383088869713,-0.001466275659824047,-1.0,-0.99302649930265,-0.0023715415019762848,-0.001402524544179523,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HW-7487,-1.0,-0.023295944779982744,0.0,-1.0,-0.9944211994421199,-0.0031620553359683794,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HW-7489,-0.0015860428231562252,-0.010353753235547885,-0.002932551319648094,0.0,-0.001394700139470014,-0.005533596837944664,-0.002805049088359046,0.0,0.0,0.0,0.0,0.0
TCGA-HW-7490,-0.0007930214115781126,-0.41069887834339946,0.0,-0.0038948393378773127,-0.000697350069735007,-0.14703557312252966,0.0,-0.0048216007714561235,0.0,0.0,0.0,0.0
TCGA-HW-7491,-1.0,-0.0008628127696289905,0.0,-1.0,-1.0,-0.0023715415019762848,0.0,-1.0,-1.0,-0.060453400503778336,-0.005934718100890208,-0.9989270386266095
TCGA-HW-7495,-0.9976209357652657,-0.0181190681622088,0.0,-0.9980525803310614,-0.99860529986053,-0.0007905138339920949,0.0,-0.9980713596914176,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HW-8319,-0.0015860428231562252,0.0,0.0,-0.12171372930866602,-0.005578800557880056,0.0,0.0,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-HW-8320,-0.014274385408406027,-0.41242450388265744,0.0,-0.19084712755598832,-0.015341701534170154,-0.07984189723320158,0.0,-0.29604628736740596,0.0,0.0,0.0,-0.30686695278969955
TCGA-HW-8321,0.0,-0.0008628127696289905,0.0,-0.0019474196689386564,0.0,-0.0007905138339920949,0.0,-0.0019286403085824494,-0.0007704160246533128,0.0,0.0,0.0
TCGA-HW-8322,-0.9944488501189532,-0.010353753235547885,0.0,-1.0,-0.9902370990237099,-0.0015810276679841897,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HW-A5KJ,-0.9920697858842189,-0.005176876617773943,0.0,-1.0,-0.9874476987447699,-0.0015810276679841897,-0.004207573632538569,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HW-A5KK,-0.17525773195876287,-0.009490940465918895,0.0,0.0,-0.04881450488145049,-0.018972332015810278,-0.001402524544179523,0.0,0.0,-0.011754827875734676,0.0,-0.001072961373390558
TCGA-HW-A5KL,-0.0055511498810467885,-0.010353753235547885,0.0,-0.0019474196689386564,-0.012552301255230125,-0.0774703557312253,0.0,-0.0019286403085824494,0.0,-0.05793450881612091,0.0,0.0
TCGA-HW-A5KM,-0.008723235527359239,0.0,0.0,-0.004868549172346641,-0.011157601115760111,0.0,0.0,-0.011571841851494697,0.0,-0.0008396305625524769,0.0,0.0
TCGA-IK-7675,0.0,0.0,-0.002932551319648094,0.0,0.0,0.0,-0.9228611500701263,0.0,0.0,0.0,0.0,0.0
TCGA-IK-8125,-0.992862807295797,-0.005176876617773943,0.0,-1.0,-0.9902370990237099,0.0,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-KT-A74X,-0.992862807295797,-0.0181190681622088,0.0,-1.0,-0.9895397489539749,-0.0007905138339920949,0.0,-1.0,-0.99768875192604,0.0,0.0,-0.9989270386266095
TCGA-KT-A7W1,-0.019825535289452814,-0.007765314926660914,0.0,0.0,-0.027196652719665274,-0.0071146245059288534,0.0,0.0,-0.004622496147919877,0.0,0.0,0.0
TCGA-OX-A56R,-0.31245043616177637,-0.021570319240724764,0.0,-0.0019474196689386564,-0.31450488145048816,-0.021343873517786563,0.0,-0.0028929604628736743,-0.325115562403698,-0.020990764063811923,-0.002967359050445104,-0.002145922746781116
TCGA-P5-A5ET,-0.9992069785884219,-0.001725625539257981,0.0,-1.0,-0.99860529986053,-0.0007905138339920949,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-P5-A5EU,-0.022997620935765267,-0.006902502157031924,-0.37390029325513197,-0.7663096397273612,-0.020223152022315203,-0.008695652173913044,-0.364656381486676,-0.7444551591128254,0.0,0.0,-0.3620178041543027,-0.7371244635193133
TCGA-P5-A5EV,-0.011102299762093577,-0.006902502157031924,-0.002932551319648094,-0.9006815968841285,-0.020223152022315203,-0.0071146245059288534,-0.002805049088359046,-0.8900675024108003,0.0,0.0,0.0,-0.8830472103004292
TCGA-P5-A5EW,-0.0023790642347343376,-0.0181190681622088,0.0,-0.0019474196689386564,-0.006276150627615063,-0.17944664031620552,0.0,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-P5-A5EX,-1.0,-0.02070750647109577,0.0,-1.0,-1.0,-0.003952569169960474,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-P5-A5EZ,-0.31879460745440125,-0.001725625539257981,-0.10410557184750734,-0.7750730282375852,-0.3172942817294282,-0.0015810276679841897,-0.30014025245441794,-0.7560270009643202,0.0,0.0,0.0,-0.7489270386266095
TCGA-P5-A5F0,-0.9896907216494846,-0.004314063848144953,0.0,-0.9980525803310614,-1.0,-0.0047430830039525695,0.0,-0.9980713596914176,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-P5-A5F1,-0.0007930214115781126,-0.001725625539257981,0.0,-0.014605647517039922,-0.05718270571827057,-0.003952569169960474,0.0,-0.013500482160077145,0.0,0.0,0.0,0.0
TCGA-P5-A5F2,-0.007930214115781126,0.0,0.0,-0.7702044790652386,-0.07531380753138076,0.0,-0.012622720897615708,-0.7512054001928641,0.0,0.0,0.0,-0.7424892703862661
TCGA-P5-A5F4,-0.6597938144329897,-0.998274374460742,-0.001466275659824047,-0.03602726387536514,-0.6736401673640168,-1.0,-0.001402524544179523,-0.020250723240115717,-0.6563944530046225,-1.0,0.0,-0.001072961373390558
TCGA-P5-A72U,-0.02458366375892149,-0.054357204486626405,0.0,-0.0029211295034079843,-0.03277545327754533,-0.052964426877470355,0.0,-0.0028929604628736743,-0.011556240369799691,-0.04953820319059614,0.0,0.0
TCGA-P5-A72W,-0.17525773195876287,-0.004314063848144953,0.0,0.0,-0.16317991631799164,-0.0047430830039525695,-0.28751753155680226,-0.01639344262295082,0.0,0.0,0.0,-0.001072961373390558
TCGA-P5-A72X,-0.0007930214115781126,-0.005176876617773943,0.0,-0.004868549172346641,-0.000697350069735007,-0.005533596837944664,0.0,-0.0057859209257473485,0.0,0.0,0.0,0.0
TCGA-P5-A72Z,-0.9920697858842189,-0.025884383088869714,0.0,-1.0,-0.9888423988842399,-0.003952569169960474,0.0,-1.0,-0.99768875192604,0.0,0.0,-0.9989270386266095
TCGA-P5-A730,-0.9896907216494846,-0.01725625539257981,0.0,-1.0,-0.9832635983263598,0.0,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-P5-A731,-0.3251387787470262,-0.024158757549611734,0.0,-0.7030185004868549,-0.33542538354253837,-0.0071146245059288534,0.0,-0.6798457087753134,-0.32126348228043144,-0.0008396305625524769,0.0,-0.6759656652360515
TCGA-P5-A733,0.0,-0.008628127696289905,0.0,0.0,0.0,-0.0023715415019762848,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-P5-A735,-0.007930214115781126,-0.01725625539257981,0.0,-0.13924050632911392,-0.02092050209205021,-0.014229249011857707,0.0,-0.14946962391513982,0.0,0.0,0.0,-0.15128755364806867
TCGA-P5-A736,-0.013481363996827915,-0.004314063848144953,0.0,-0.005842259006815969,-0.017433751743375175,-0.05849802371541502,0.0,-0.0048216007714561235,0.0,0.0,0.0,0.0
TCGA-P5-A737,-0.9888977002379065,-0.0181190681622088,0.0,-1.0,-0.9846582984658299,-0.0007905138339920949,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-P5-A77W,-0.9944488501189532,-0.023295944779982744,0.0,-1.0,-0.9902370990237099,-0.0031620553359683794,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-P5-A77X,-0.992862807295797,-0.006902502157031924,0.0,-1.0,-0.9853556485355649,-0.0023715415019762848,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-P5-A780,-0.00951625693893735,-0.4357204486626402,-0.004398826979472141,-0.5443037974683544,-0.01882845188284519,-0.45375494071146244,-0.004207573632538569,-0.5313404050144648,0.0,-0.45424013434089,-0.002967359050445104,-0.5364806866952789
TCGA-P5-A781,-0.9992069785884219,-0.01984469370146678,-0.004398826979472141,-1.0,-0.999302649930265,-0.0031620553359683794,-0.004207573632538569,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A65R,-0.9888977002379065,-0.003451251078515962,0.0,-1.0,-0.9846582984658299,-0.0031620553359683794,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A65S,-0.0055511498810467885,-0.9836065573770492,0.0,0.0,-0.014644351464435146,-0.9984189723320158,0.0,0.0,0.0,-0.6129303106633082,0.0,0.0
TCGA-QH-A65V,-0.992862807295797,-0.010353753235547885,0.0,-1.0,-0.9881450488145049,-0.0023715415019762848,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A65X,-0.9896907216494846,-0.02070750647109577,-0.002932551319648094,-1.0,-0.9867503486750349,-0.0023715415019762848,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A65Z,-0.992862807295797,-0.03192407247627265,0.0,-1.0,-0.9895397489539749,-0.0023715415019762848,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A6CS,-0.007930214115781126,-0.006902502157031924,-0.002932551319648094,-0.0019474196689386564,-0.011854951185495118,-0.005533596837944664,-0.002805049088359046,-0.0019286403085824494,0.0,-0.0016792611251049538,0.0,-0.001072961373390558
TCGA-QH-A6CU,-0.9888977002379065,-0.01898188093183779,-0.2844574780058651,-1.0,-0.999302649930265,-0.0023715415019762848,-0.2805049088359046,-1.0,-0.99768875192604,0.0,-0.2818991097922849,-0.9989270386266095
TCGA-QH-A6CV,-0.21015067406819984,-0.004314063848144953,0.0,0.0,-0.2099023709902371,-0.011857707509881422,0.0,0.0,-0.20955315870570107,0.0,0.0,0.0
TCGA-QH-A6CW,-0.010309278350515464,-0.13201035375323555,0.0,0.0,-0.01394700139470014,-0.12964426877470356,0.0,0.0,0.0,-0.12846347607052896,0.0,0.0
TCGA-QH-A6CX,0.0,-0.0008628127696289905,0.0,-0.0009737098344693282,0.0,-0.0031620553359683794,0.0,-0.0009643201542912247,0.0,-0.0008396305625524769,0.0,-0.001072961373390558
TCGA-QH-A6CY,-0.9944488501189532,-0.023295944779982744,0.0,-1.0,-0.9895397489539749,-0.0007905138339920949,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A6CZ,-0.9920697858842189,-0.004314063848144953,0.0,-1.0,-0.9888423988842399,-0.005533596837944664,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A6X3,-0.0015860428231562252,-0.0008628127696289905,0.0,0.0,-0.01603905160390516,-0.0007905138339920949,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-QH-A6X4,-0.9992069785884219,-0.01898188093183779,0.0,-1.0,-0.9867503486750349,-0.0023715415019762848,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A6X5,-0.9920697858842189,-0.015530629853321829,-0.002932551319648094,-1.0,-0.9895397489539749,-0.003952569169960474,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A6X8,-0.9920697858842189,-0.030198446937014668,0.0,-1.0,-0.9888423988842399,-0.006324110671936759,0.0,-1.0,-1.0,-0.060453400503778336,0.0,-0.9989270386266095
TCGA-QH-A6X9,0.0,-0.003451251078515962,0.0,-0.37682570593963,0.0,-0.0023715415019762848,0.0,-0.3510125361620058,0.0,0.0,0.0,-0.3465665236051502
TCGA-QH-A6XA,-0.006344171292624901,0.0,0.0,0.0,-0.02092050209205021,-0.0007905138339920949,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-QH-A6XC,-0.05789056304520222,-0.015530629853321829,0.0,0.0,-0.05230125523012552,-0.016600790513833993,0.0,0.0,-0.0970724191063174,0.0,0.0,0.0
TCGA-QH-A86X,-0.9952418715305313,-0.022433132010353754,-0.011730205278592375,-1.0,-1.0,-0.005533596837944664,-0.02244039270687237,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-QH-A870,-0.0031720856463124504,-0.003451251078515962,0.0,-0.7925998052580331,-0.003486750348675035,-0.005533596837944664,0.0,-0.7733847637415622,0.0,0.0,0.0,-0.7671673819742489
TCGA-R8-A6MK,-1.0,-0.021570319240724764,0.0,-1.0,-0.9874476987447699,-0.0015810276679841897,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-R8-A6ML,-0.9968279143536876,-0.029335634167385678,0.0,-1.0,-1.0,-0.008695652173913044,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-R8-A6MO,-0.9944488501189532,-0.01898188093183779,0.0,-1.0,-0.9902370990237099,-0.0023715415019762848,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-R8-A6YH,-0.0031720856463124504,-0.011216566005176877,0.0,0.0,-0.011854951185495118,-0.24110671936758893,0.0,0.0,0.0,-0.24769101595298068,0.0,-0.001072961373390558
TCGA-R8-A73M,-1.0,-0.030198446937014668,0.0,-1.0,-1.0,-0.0031620553359683794,-0.001402524544179523,-1.0,-0.99768875192604,0.0,-0.005934718100890208,-0.9989270386266095
TCGA-RR-A6KA,-0.13560666137985725,-0.2070750647109577,0.0,-0.0019474196689386564,-0.13668061366806136,-0.2308300395256917,0.0,-0.0019286403085824494,-0.14869029275808937,-0.2216624685138539,0.0,0.0
TCGA-RR-A6KB,-0.0023790642347343376,-0.0025884383088869713,0.0,-0.004868549172346641,-0.002789400278940028,-0.0031620553359683794,0.0,-0.01253616200578592,-0.0023112480739599386,0.0,0.0,0.0
TCGA-RR-A6KC,-0.06026962727993656,-0.013805004314063849,0.0,0.0,-0.06485355648535565,-0.010276679841897233,0.0,0.0,-0.053929121725731895,0.0,0.0,0.0
TCGA-RY-A83X,-0.992862807295797,-0.012942191544434857,0.0,-1.0,-0.9881450488145049,-0.0047430830039525695,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-RY-A83Y,-0.9992069785884219,-0.024158757549611734,0.0,-1.0,-0.997907949790795,-0.005533596837944664,-0.012622720897615708,-1.0,-0.9961479198767335,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-RY-A83Z,-0.023790642347343377,-0.0025884383088869713,0.0,-0.8081791626095424,-0.12552301255230125,-0.012648221343873518,0.0,-0.789778206364513,0.0,0.0,0.0,-0.7832618025751072
TCGA-RY-A840,-0.9920697858842189,-0.025884383088869714,0.0,-0.9980525803310614,-0.9867503486750349,-0.007905138339920948,0.0,-0.9980713596914176,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9967811158798283
TCGA-RY-A843,-0.008723235527359239,0.0,-0.002932551319648094,0.0,-0.011854951185495118,0.0,-0.002805049088359046,0.0,0.0,0.0,0.0,0.0
TCGA-RY-A845,-0.007137192704203013,-0.007765314926660914,-0.002932551319648094,-0.11976630963972736,-0.007670850767085077,-0.0015810276679841897,-0.015427769985974754,-0.3471552555448409,0.0,0.0,0.0,-0.12660944206008584
TCGA-RY-A847,-1.0,-0.0008628127696289905,-0.013196480938416423,-1.0,-0.99721059972106,-0.0007905138339920949,-0.012622720897615708,-1.0,-1.0,-0.060453400503778336,0.0,-0.9989270386266095
TCGA-S9-A6TS,-0.41871530531324347,-0.008628127696289905,0.0,-0.0019474196689386564,-0.6492329149232915,-0.12727272727272726,0.0,-0.02700096432015429,-0.27195685670261943,-0.05793450881612091,0.0,0.0
TCGA-S9-A6TU,-0.011102299762093577,-0.001725625539257981,-0.002932551319648094,0.0,-0.011157601115760111,-0.0015810276679841897,-0.002805049088359046,0.0,0.0,-0.0008396305625524769,0.0,0.0
TCGA-S9-A6TV,-0.003965107057890563,-0.0025884383088869713,0.0,-0.750730282375852,-0.006276150627615063,-0.003952569169960474,0.0,-0.7290260366441659,0.0,0.0,0.0,-0.7188841201716738
TCGA-S9-A6TW,-0.9865186360031721,-0.01898188093183779,-0.002932551319648094,-1.0,-0.9818688981868898,-0.0007905138339920949,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6TX,-0.9912767644726408,-0.01898188093183779,-0.010263929618768328,-1.0,-0.9867503486750349,-0.0015810276679841897,-0.014025245441795231,-1.0,-1.0,-0.060453400503778336,0.0,-0.9989270386266095
TCGA-S9-A6TY,-0.9881046788263284,-0.029335634167385678,-0.002932551319648094,-1.0,-0.9895397489539749,-0.015810276679841896,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6TZ,-0.0015860428231562252,-0.0025884383088869713,0.0,-0.6192794547224927,-0.07740585774058577,-0.0023715415019762848,0.0,-0.5959498553519769,0.0,0.0,0.0,-0.5665236051502146
TCGA-S9-A6U0,-0.04440919904837431,-0.012079378774805867,0.0,-0.03213242453748783,-0.0502092050209205,-0.015019762845849802,0.0,-0.03471552555448409,-0.039291217257318954,0.0,0.0,-0.03111587982832618
TCGA-S9-A6U1,-0.004758128469468675,-0.001725625539257981,0.0,-0.005842259006815969,-0.002789400278940028,-0.0031620553359683794,0.0,-0.0057859209257473485,0.0,0.0,0.0,0.0
TCGA-S9-A6U2,-1.0,-0.006902502157031924,-0.001466275659824047,-1.0,-0.999302649930265,-0.007905138339920948,-0.001402524544179523,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6U5,-0.9992069785884219,0.0,0.0,-1.0,-0.999302649930265,-0.0007905138339920949,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9796137339055794
TCGA-S9-A6U6,-0.0007930214115781126,0.0,0.0,0.0,-0.001394700139470014,0.0,0.0,-0.0019286403085824494,0.0,0.0,0.0,-0.001072961373390558
TCGA-S9-A6U8,0.0,-0.004314063848144953,0.0,0.0,0.0,-0.003952569169960474,0.0,0.0,-0.0007704160246533128,0.0,0.0,0.0
TCGA-S9-A6U9,-0.007137192704203013,-0.07506471095772217,0.0,0.0,-0.001394700139470014,-0.07035573122529644,0.0,0.0,0.0,-0.07220822837951302,0.0,0.0
TCGA-S9-A6UB,-0.9881046788263284,-0.0025884383088869713,0.0,-1.0,-0.999302649930265,-0.0023715415019762848,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6WD,-1.0,-0.012079378774805867,0.0,-1.0,-1.0,-0.013438735177865613,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6WE,-0.9992069785884219,-0.013805004314063849,0.0,-1.0,-0.9881450488145049,-0.006324110671936759,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6WG,-0.0055511498810467885,-0.0025884383088869713,0.0,-0.0019474196689386564,0.0,-0.006324110671936759,0.0,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-S9-A6WH,-0.992862807295797,-0.014667817083692839,0.0,-1.0,-0.9853556485355649,-0.009486166007905139,0.0,-1.0,-1.0,-0.061293031066330814,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6WL,-0.9936558287073751,-0.021570319240724764,0.0,-1.0,-0.997907949790795,-0.0015810276679841897,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6WM,-0.11895321173671689,-0.001725625539257981,-0.002932551319648094,-0.0029211295034079843,-0.07252440725244072,0.0,-0.002805049088359046,-0.0028929604628736743,-0.061633281972265024,0.0,0.0,0.0
TCGA-S9-A6WN,-0.9920697858842189,-0.029335634167385678,0.0,-1.0,-0.9846582984658299,-0.026877470355731226,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6WO,-0.007137192704203013,-0.0060396893874029335,0.0,0.0,-0.0020920502092050207,-0.006324110671936759,0.0,0.0,-0.0007704160246533128,0.0,0.0,0.0
TCGA-S9-A6WP,-1.0,-0.01898188093183779,0.0,-1.0,-1.0,-0.0007905138339920949,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-S9-A6WQ,-0.9048374306106265,-0.004314063848144953,-0.001466275659824047,-0.0029211295034079843,-0.997907949790795,-0.007905138339920948,-0.001402524544179523,-0.0028929604628736743,-0.7665639445300462,0.0,0.0,0.0
TCGA-S9-A7IQ,-0.9881046788263284,-0.01639344262295082,0.0,-1.0,-0.9874476987447699,-0.007905138339920948,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
