,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-06-0169,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.009296148738379814,0.0,0.0,0.0,0.0,0.0,0.0,-0.042270531400966184,0.0,0.0,0.0,-0.0830367734282325,-0.06604651162790698,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046153846153846156,0.0,-0.7018348623853211,-0.0017152658662092624
TCGA-06-0171,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.005917159763313609,-0.6856702619414484,-0.001658374792703151,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,-0.9142857142857143,0.0,0.0,0.0,-0.37116279069767444,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.003527336860670194,-0.004629629629629629,0.0,0.0,0.0,-0.05025125628140704,-0.20745920745920746,0.0,-0.004846526655896607,-0.9961538461538462,-1.0,-0.5229357798165137,-0.1732418524871355
TCGA-06-0173,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.13545816733067728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.0027906976744186047,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9953703703703703,-0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8348623853211009,-0.9982847341337907
TCGA-06-0174,-1.0,-1.0,-1.0,-0.9940191387559809,0.0,-0.05046480743691899,0.0,0.0,-0.9983416252072969,0.0,-0.09973045822102426,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,-0.002564102564102564,0.0,-0.003527336860670194,-0.9537037037037037,-0.9690522243713733,0.0,0.0,-0.011725293132328308,0.0,0.0,-0.0016155088852988692,0.0,0.0,0.0,-0.0017152658662092624
TCGA-06-0175,-1.0,-1.0,0.0,0.0,-0.40418118466898956,-0.37317397078353254,0.0,0.0,0.0,0.0,-0.04043126684636118,0.0,-0.018115942028985508,0.0,0.0,-0.0016556291390728477,-0.34519572953736655,-0.2,-0.002044989775051125,0.0,0.0,0.0,-1.0,-0.01882845188284519,0.0,-0.0019880715705765406,-0.12169312169312169,-0.9583333333333334,-0.10058027079303675,0.0,-0.005442176870748299,0.0,-0.1258741258741259,0.0,0.0,-0.0038461538461538464,0.0,-0.944954128440367,-0.0017152658662092624
TCGA-06-0176,0.0,0.0,0.0,0.0,0.0,-0.0026560424966799467,-0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-06-0177,-1.0,-1.0,-1.0,-0.9988038277511961,0.0,-0.18193891102257637,-0.9940828402366864,0.0,-0.34328358208955223,-0.9977678571428571,-0.9973045822102425,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.003067484662576687,0.0,0.0,0.0,0.0,0.0,-0.002564102564102564,0.0,-0.003527336860670194,-0.9953703703703703,-0.9361702127659575,-0.03355704697986577,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-1.0,-0.9982847341337907
TCGA-06-0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-06-0179,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857142857142857,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12844036697247707,-0.0017152658662092624
TCGA-06-0182,-0.4171779141104294,-0.9452054794520548,0.0,-0.0023923444976076554,0.0,-0.16069057104913678,-0.9437869822485208,0.0,-0.07296849087893864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011162790697674419,-0.002044989775051125,0.0,0.0,0.0,-0.9978586723768736,-0.9623430962343096,-0.9987179487179487,0.0,-0.5114638447971781,0.0,-0.005802707930367505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08061749571183534
TCGA-06-0184,-1.0,-0.9982876712328768,-1.0,-0.9988038277511961,-0.006968641114982578,-0.99734395750332,-1.0,-0.0015408320493066256,0.0,-0.002232142857142857,0.0,-1.0,-0.998792270531401,-0.2571428571428571,0.0,0.0,-0.0011862396204033216,-0.12279069767441861,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,-0.003976143141153081,-0.005291005291005291,-0.004629629629629629,0.0,0.0,0.0,-1.0,-0.9976689976689976,0.0,-0.0032310177705977385,0.0,0.0,0.0,-0.0017152658662092624
TCGA-06-0185,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.005917159763313609,-0.0015408320493066256,0.0,-0.37723214285714285,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,-0.715203426124197,0.0,0.0,-0.0019880715705765406,0.0,-0.004629629629629629,0.0,0.0,-0.02585034013605442,0.0,-0.8717948717948718,0.0,-0.0032310177705977385,0.0,0.0,-0.591743119266055,-0.0017152658662092624
TCGA-06-0187,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.010624169986719787,-0.0029585798816568047,-0.0015408320493066256,0.0,-0.002232142857142857,0.0,-1.0,-0.998792270531401,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.0010224948875255625,0.0,0.0,0.0,-0.07922912205567452,0.0,0.0,-0.02186878727634195,-0.019400352733686066,-0.009259259259259259,0.0,0.0,0.0,0.0,-0.9953379953379954,0.0,-0.0032310177705977385,0.0,0.0,-0.9678899082568807,-0.024013722126929673
TCGA-06-0188,-1.0,-0.9982876712328768,-0.2648401826484018,-0.9988038277511961,0.0,-0.0026560424966799467,-0.6952662721893491,-0.9861325115562404,-0.9983416252072969,-0.002232142857142857,-0.0026954177897574125,-0.9883040935672515,0.0,0.0,0.0,0.0,0.0,-0.08930232558139535,-0.003067484662576687,-1.0,-0.7972972972972973,0.0,-1.0,-1.0,-0.9987179487179487,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.0016155088852988692,-0.0038461538461538464,0.0,-0.4908256880733945,-0.0017152658662092624
TCGA-06-0189,-1.0,-0.9982876712328768,-0.00228310502283105,0.0,0.0,0.0,-0.0029585798816568047,0.0,0.0,-0.002232142857142857,0.0,-1.0,-0.998792270531401,0.0,0.0,0.0,0.0,0.0,-0.003067484662576687,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038461538461538464,0.0,0.0,-0.0017152658662092624
TCGA-06-0190,-1.0,-0.9982876712328768,0.0,-0.8911483253588517,-1.0,-0.99734395750332,-0.3254437869822485,0.0,-0.2769485903814262,-0.002232142857142857,0.0,-1.0,-0.998792270531401,0.0,0.0,0.0,0.0,-0.10790697674418605,-0.04805725971370143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11926605504587157,-0.0017152658662092624
TCGA-06-0192,-1.0,-1.0,-1.0,-0.9856459330143541,0.0,-0.0026560424966799467,-0.9940828402366864,-0.3035439137134052,-0.9983416252072969,0.0,0.0,-0.8245614035087719,-0.42391304347826086,0.0,0.0,0.0,-0.0011862396204033216,-0.037209302325581395,-0.003067484662576687,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-0.9490740740740741,-0.9709864603481625,0.0,0.0,0.0,-0.34032634032634035,0.0,-0.0016155088852988692,0.0,0.0,-0.40825688073394495,-0.0017152658662092624
TCGA-06-0194,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,0.0,0.0,-0.9984591679506933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018604651162790699,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01834862385321101,-0.0017152658662092624
TCGA-06-0195,-1.0,-0.9948630136986302,-0.05251141552511415,-0.9282296650717703,-1.0,-0.11155378486055777,-0.9940828402366864,0.0,-0.001658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10511627906976745,-0.002044989775051125,0.0,0.0,0.0,-0.2505353319057816,0.0,0.0,0.0,-0.003527336860670194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9961538461538462,-1.0,0.0,-0.0017152658662092624
TCGA-06-0197,-1.0,-0.9982876712328768,-1.0,-0.9976076555023924,-1.0,-0.99734395750332,-0.9940828402366864,0.0,0.0,-0.002232142857142857,0.0,-1.0,-0.998792270531401,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,-0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,-0.0027210884353741495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005145797598627788
TCGA-06-0201,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.35502958579881655,0.0,-0.12106135986733002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,-0.16783216783216784,0.0,0.0,0.0,0.0,-0.7110091743119266,-0.024013722126929673
TCGA-06-0206,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,0.0,-0.9911242603550295,0.0,0.0,-0.002232142857142857,0.0,-0.5730994152046783,-0.7318840579710145,-1.0,-1.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-06-0208,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1293800539083558,0.0,-0.09541062801932366,0.0,0.0,0.0,0.0,-0.1172093023255814,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013422818791946308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.926605504587156,-0.7564322469982847
TCGA-06-0209,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,-0.4209827357237716,-0.9940828402366864,-0.061633281972265024,-0.9983416252072969,-0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,0.0,-0.007157464212678937,0.0,0.0,-1.0,0.0,0.0,-0.021794871794871794,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9976689976689976,-0.003289473684210526,0.0,0.0,0.0,-1.0,-0.9982847341337907
TCGA-06-0210,-1.0,-0.9982876712328768,0.0,-0.0011961722488038277,0.0,0.0,-0.05325443786982249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038461538461538464,-0.00966183574879227,-1.0,-0.9982847341337907
TCGA-06-0211,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.009296148738379814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,-0.18843683083511778,0.0,-0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011655011655011656,0.0,0.0,0.0,0.0,-0.5596330275229358,-0.0017152658662092624
TCGA-06-0213,0.0,-0.5753424657534246,-0.16210045662100456,-0.0011961722488038277,0.0,-0.0013280212483399733,-0.5414201183431953,0.0,-0.9983416252072969,0.0,0.0,-0.014619883040935672,0.0,-0.8428571428571429,-0.0970873786407767,-0.18211920529801323,0.0,0.0,-0.0010224948875255625,0.0,-0.13783783783783785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15137614678899083,0.0
TCGA-06-0214,-1.0,-0.9811643835616438,0.0,-0.0035885167464114833,0.0,0.0,-0.8875739644970414,-0.5300462249614792,0.0,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,0.0,0.0,-0.0011862396204033216,-0.0009302325581395349,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,-0.31610337972166996,-0.9964726631393298,-0.004629629629629629,0.0,0.0,0.0,-0.24623115577889448,-0.986013986013986,0.0,-0.0032310177705977385,0.0,0.0,-0.43577981651376146,-0.0137221269296741
TCGA-06-0216,-1.0,-1.0,-1.0,-0.9916267942583732,0.0,-0.0013280212483399733,-0.026627218934911243,-1.0,-0.23383084577114427,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,-0.014285714285714285,0.0,0.0,-0.0011862396204033216,-0.0009302325581395349,-0.0081799591002045,0.0,0.0,0.0,-1.0,0.0,-0.001282051282051282,-0.9980119284294234,-1.0,-0.9953703703703703,-0.9845261121856866,-0.22818791946308725,0.0,-0.9899497487437185,-0.9883449883449883,0.0,-0.0016155088852988692,-0.9961538461538462,-1.0,-0.1834862385321101,-0.003430531732418525
TCGA-06-0219,-1.0,-0.9982876712328768,0.0,-0.0035885167464114833,-0.16376306620209058,-0.0451527224435591,-1.0,-0.9984591679506933,0.0,0.0,-0.29649595687331537,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,-0.025116279069767444,-0.002044989775051125,-0.005649717514124294,0.0,0.0,-1.0,0.0,0.0,-0.0019880715705765406,-0.12874779541446207,-0.004629629629629629,-0.09477756286266925,-0.006711409395973154,0.0,0.0,-0.2773892773892774,0.0,-0.01615508885298869,-0.0038461538461538464,0.0,-0.44954128440366975,-0.0017152658662092624
TCGA-06-0221,-1.0,-0.9982876712328768,-0.5662100456621004,-0.03229665071770335,-0.7142857142857143,-0.896414342629482,-0.47041420118343197,-0.9984591679506933,0.0,-0.9977678571428571,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,-1.0,-1.0,0.0,-0.16025641025641027,-0.9960238568588469,-0.9964726631393298,-0.004629629629629629,0.0,0.0,0.0,0.0,0.0,-0.9802631578947368,-0.26009693053311794,0.0,-0.28502415458937197,-0.48623853211009177,-0.003430531732418525
TCGA-06-0237,-1.0,-0.9948630136986302,-0.00228310502283105,0.0,-1.0,-0.99734395750332,0.0,0.0,-0.9966832504145937,-0.22767857142857142,-0.0026954177897574125,-0.1695906432748538,0.0,-1.0,-1.0,0.0,-0.32147093712930014,-0.0018604651162790699,-0.0010224948875255625,0.0,0.0,0.0,-1.0,-0.0041841004184100415,0.0,-0.003976143141153081,-0.005291005291005291,0.0,-0.0019342359767891683,-0.013422818791946308,-1.0,-0.0016750418760469012,-0.002331002331002331,0.0,-0.0016155088852988692,0.0,0.0,-1.0,-0.9982847341337907
TCGA-06-0238,-1.0,-0.988013698630137,-1.0,-0.9952153110047847,0.0,-0.0013280212483399733,0.0,0.0,-0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06339468302658487,0.0,0.0,0.0,0.0,0.0,-0.02435897435897436,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,-0.04020100502512563,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-06-0240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03211009174311927,0.0
TCGA-06-0241,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.02257636122177955,0.0,-0.9984591679506933,0.0,0.0,0.0,-0.6111111111111112,0.0,0.0,0.0,0.0,0.0,-0.0018604651162790699,-0.0010224948875255625,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.01763668430335097,0.0,-0.16634429400386846,0.0,0.0,-0.010050251256281407,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.25688073394495414,-0.051457975986277875
TCGA-06-0394,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9955357142857143,-0.7601078167115903,0.0,-0.01570048309178744,0.0,0.0,0.0,-0.7912218268090154,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,-0.001282051282051282,-0.003976143141153081,-0.001763668430335097,-0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.044596912521440824
TCGA-06-0397,-0.03680981595092025,0.0,0.0,0.0,0.0,0.0,-0.0029585798816568047,-0.5408320493066255,0.0,0.0,0.0,-0.11988304093567251,-0.0036231884057971015,0.0,0.0,0.0,0.0,-0.0074418604651162795,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.003527336860670194,0.0,0.0,0.0,0.0,0.0,-0.002331002331002331,0.0,-0.0016155088852988692,0.0,0.0,-0.42660550458715596,0.0
TCGA-06-0402,-0.9079754601226994,-0.9726027397260274,0.0,-0.0011961722488038277,0.0,-0.0013280212483399733,-0.3875739644970414,-0.0015408320493066256,-0.9983416252072969,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,-0.08465116279069768,-0.017382413087934562,0.0,0.0,-1.0,-0.7044967880085653,-0.9037656903765691,-0.001282051282051282,-0.0019880715705765406,0.0,0.0,0.0,-0.020134228187919462,0.0,-1.0,-0.9883449883449883,0.0,0.0,0.0,0.0,0.0,-0.0017152658662092624
TCGA-06-0409,-1.0,-0.9982876712328768,-1.0,-0.6889952153110048,0.0,-0.0013280212483399733,0.0,-0.9984591679506933,0.0,-0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13767441860465116,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.9681908548707754,-0.9947089947089947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
TCGA-06-0410,-1.0,-0.9982876712328768,-1.0,-0.9976076555023924,0.0,-0.9694555112881806,-0.9940828402366864,-0.9984591679506933,-1.0,-0.13839285714285715,0.0,-0.9415204678362573,0.0,0.0,0.0,0.0,0.0,-0.0037209302325581397,-0.002044989775051125,0.0,0.0,-0.0049504950495049506,-0.9571734475374732,0.0,-0.0038461538461538464,0.0,-0.007054673721340388,0.0,-0.0038684719535783366,0.0,0.0,0.0,-0.002331002331002331,-1.0,-0.9676898222940227,-0.9961538461538462,-1.0,-0.44954128440366975,-0.0017152658662092624
TCGA-06-0412,-0.9202453987730062,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.44684129429892144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013605442176870747,0.0,0.0,0.0,-0.0016155088852988692,-0.0038461538461538464,0.0,-1.0,-0.9982847341337907
TCGA-06-0413,0.0,0.0,0.0,0.0,0.0,0.0,-0.2958579881656805,-0.040061633281972264,-0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027210884353741495,-0.01340033500837521,0.0,0.0,0.0,0.0,0.0,-0.07339449541284404,0.0
TCGA-06-0414,-1.0,-1.0,-1.0,-0.9988038277511961,-1.0,-0.99734395750332,-0.9940828402366864,-0.0015408320493066256,0.0,-0.9977678571428571,-1.0,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.003067484662576687,-1.0,-0.9972972972972973,-1.0,0.0,-1.0,-0.9987179487179487,-0.009940357852882704,-0.003527336860670194,-0.8564814814814815,-0.9303675048355899,-1.0,-1.0,0.0,0.0,0.0,-0.0032310177705977385,-0.0038461538461538464,0.0,0.0,-0.0017152658662092624
TCGA-06-0644,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.0013280212483399733,0.0,-1.0,0.0,-0.002232142857142857,-0.0026954177897574125,-1.0,-0.998792270531401,0.0,0.0,0.0,-0.0011862396204033216,-0.1283720930232558,-0.06032719836400818,0.0,0.0,0.0,0.0,0.0,0.0,-0.003976143141153081,0.0,0.0,-0.013539651837524178,-0.18791946308724833,-1.0,-1.0,-0.9976689976689976,0.0,-0.0016155088852988692,0.0,-0.0024154589371980675,-0.25688073394495414,-0.0017152658662092624
TCGA-06-0645,-1.0,-0.9708904109589042,0.0,0.0,0.0,-0.0013280212483399733,0.0,0.0,-0.9983416252072969,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,-0.0049504950495049506,0.0,0.0,0.0,0.0,-0.003527336860670194,-0.9953703703703703,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.11009174311926606,-0.0017152658662092624
TCGA-06-0646,-1.0,-0.9982876712328768,-0.00228310502283105,0.0,-0.010452961672473868,-0.006640106241699867,0.0,-0.9984591679506933,-0.9983416252072969,0.0,0.0,-0.014619883040935672,0.0,0.0,-0.0048543689320388345,0.0,-0.0011862396204033216,-0.0037209302325581397,-0.0010224948875255625,0.0,0.0,0.0,0.0,-0.0020920502092050207,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,-0.6060606060606061,0.0,-0.0016155088852988692,0.0,0.0,-0.3440366972477064,-0.0017152658662092624
TCGA-06-0648,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,-0.009296148738379814,-0.9940828402366864,0.0,-0.9983416252072969,-0.002232142857142857,0.0,0.0,0.0,-0.9571428571428572,-0.9368932038834952,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,-1.0,-0.7965738758029979,0.0,0.0,0.0,0.0,-0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05504587155963303,-0.0017152658662092624
TCGA-06-0649,-1.0,-0.9982876712328768,-1.0,-0.5813397129186603,0.0,-0.5896414342629482,-0.8816568047337278,-1.0,-0.9983416252072969,-0.10714285714285714,0.0,0.0,-0.0012077294685990338,-1.0,-1.0,0.0,-0.0711743772241993,-0.04837209302325581,-0.002044989775051125,-0.005649717514124294,0.0,0.0,-0.49678800856531047,-0.0020920502092050207,-0.6961538461538461,-0.0019880715705765406,0.0,-0.013888888888888888,-0.013539651837524178,-0.006711409395973154,-0.563265306122449,-1.0,-0.9976689976689976,0.0,0.0,-0.05384615384615385,0.0,-0.8027522935779816,-0.0017152658662092624
TCGA-06-0650,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,-0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12844036697247707,-0.0017152658662092624
TCGA-06-0686,-1.0,-0.9982876712328768,-1.0,-0.9964114832535885,0.0,-0.05046480743691899,0.0,0.0,-0.25870646766169153,-0.9955357142857143,-1.0,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,-1.0,-0.9972972972972973,0.0,0.0,0.0,0.0,0.0,-0.001763668430335097,0.0,0.0,-1.0,-1.0,-0.02512562814070352,0.0,0.0,-0.0016155088852988692,-0.0038461538461538464,0.0,0.0,-0.0017152658662092624
TCGA-06-0743,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,-0.0029585798816568047,-0.22650231124807396,-0.001658374792703151,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,-0.6474418604651163,-0.0010224948875255625,0.0,-0.002702702702702703,0.0,0.0,0.0,-0.021794871794871794,0.0,-0.003527336860670194,-0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9961538461538462,-1.0,-0.8165137614678899,-0.9982847341337907
TCGA-06-0744,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9955357142857143,-0.9730458221024259,-1.0,-0.47705314009661837,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,-0.6252676659528907,0.0,-0.007692307692307693,0.0,-0.003527336860670194,-0.9398148148148148,-0.9980657640232108,-0.006711409395973154,-0.6517006802721088,0.0,-0.002331002331002331,0.0,-0.0016155088852988692,0.0,0.0,-0.6422018348623854,-0.06689536878216124
TCGA-06-0745,-1.0,-0.9982876712328768,0.0,-0.007177033492822967,0.0,0.0,-0.9940828402366864,-0.9984591679506933,-0.25538971807628524,0.0,0.0,-0.005847953216374269,0.0,0.0,0.0,0.0,-0.7236061684460261,-0.3330232558139535,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6043737574552683,-0.2239858906525573,0.0,0.0,0.0,-0.10612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9982847341337907
TCGA-06-0747,-1.0,-0.9982876712328768,0.0,-0.005980861244019139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21488372093023256,-0.0010224948875255625,0.0,0.0,0.0,-0.6702355460385439,0.0,0.0,0.0,-0.007054673721340388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.032590051457975985
TCGA-06-0749,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-0.4098613251155624,0.0,-0.31473214285714285,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,-0.9951456310679612,0.0,0.0,-0.0018604651162790699,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.002564102564102564,0.0,0.0,0.0,-0.009671179883945842,-0.020134228187919462,-0.0013605442176870747,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.01834862385321101,-0.0017152658662092624
TCGA-06-0750,-1.0,-0.9982876712328768,0.0,0.0,0.0,-0.0013280212483399733,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011862396204033216,-0.0018604651162790699,-0.017382413087934562,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,-0.9766899766899767,0.0,0.0,-0.0038461538461538464,0.0,-1.0,-0.024013722126929673
